speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_0,cluster_1,cluster_4,cluster_2,cluster_5,cluster_6,cluster_14,cluster_15,cluster_18,cluster_9,cluster_17,cluster_10,cluster_8,cluster_16,cluster_13,cluster_19,cluster_20,cluster_21,cluster_11,cluster_3,cluster_12,cluster_7,cluster_0_p,cluster_1_p,cluster_4_p,cluster_2_p,cluster_5_p,cluster_6_p,cluster_14_p,cluster_15_p,cluster_18_p,cluster_9_p,cluster_17_p,cluster_10_p,cluster_8_p,cluster_16_p,cluster_13_p,cluster_19_p,cluster_20_p,cluster_21_p,cluster_11_p,cluster_3_p,cluster_12_p,cluster_7_p,n
11231,940102728,BROWN,GEORGE,H,CA,M,D,36.0,voting,19750714,1920-03-06,1920,1975,55,94112310,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10229,940104230,GRIFFIN,ROBERT,S,MI,M,R,,voting,19750715,1923-11-06,1923,1975,52,94102291,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940117441,HUMPHREY,HUBERT,S,MN,M,D,,voting,19750725,1911-05-27,1911,1975,64,94104251,0.0,4,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10935,940120460,LEHMAN,WILLIAM,H,FL,M,D,13.0,voting,19750729,1913-10-05,1913,1975,62,94109350,6.850152237356565e-17,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,940140634,BYRD,ROBERT,S,WV,M,D,,voting,19750919,1917-11-20,1917,1975,58,94114621,0.0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,940142314,BYRD,ROBERT,S,WV,M,D,,voting,19750924,1917-11-20,1917,1975,58,94114621,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10798,940210872,STRATTON,SAMUEL,H,NY,M,D,28.0,voting,19760127,1916-09-27,1916,1976,60,94107980,0.0,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11231,940214044,BROWN,GEORGE,H,CA,M,D,36.0,voting,19760202,1920-03-06,1920,1976,56,94112310,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11148,940220249,QUILLEN,JAMES,H,TN,M,R,1.0,voting,19760210,1916-01-11,1916,1976,60,94111480,0.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940238802,HUMPHREY,HUBERT,S,MN,M,D,,voting,19760324,1911-05-27,1911,1976,65,94104251,0.0,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11154,940275332,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19760601,1940-07-30,1940,1976,36,94111540,0.0,0,0,4,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10649,940285448,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19760611,1926-04-21,1926,1976,50,94106490,0.0,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11231,940285458,BROWN,GEORGE,H,CA,M,D,36.0,voting,19760611,1920-03-06,1920,1976,56,94112310,0.0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10200,940303828,BROOKE,EDWARD,S,MA,M,R,,voting,19760626,1919-10-26,1919,1976,57,94102001,0.0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10205,940352106,CASE,CLIFFORD,S,NJ,M,R,,voting,19760908,1904-04-16,1904,1976,72,94102051,0.0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10337,940355228,HENDERSON,DAVID,H,NC,M,D,3.0,voting,19760910,1921-04-16,1921,1976,55,94103370,0.0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10432,940361191,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19760917,1926-07-26,1926,1976,50,94104320,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10342,940365711,HUTCHINSON,J.,H,MI,M,R,4.0,voting,19760922,1914-10-13,1914,1976,62,94103420,0.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10839,950055184,METZENBAUM,HOWARD,S,OH,M,D,,voting,19770505,1917-06-04,1917,1977,60,95108391,3.8389668489330973e-10,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10839,950055188,METZENBAUM,HOWARD,S,OH,M,D,,voting,19770505,1917-06-04,1917,1977,60,95108391,0.0,17,32,3,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2833333333333333,0.5333333333333333,0.05,0.03333333333333333,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
11494,950055189,KENNEDY,EDWARD,S,MA,M,D,,voting,19770505,1932-02-22,1932,1977,45,95114941,0.0,6,20,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10309,950095517,BAYH,BIRCH,S,IN,M,D,,voting,19770624,1928-01-22,1928,1977,49,95103091,0.0,3,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,950124098,HUMPHREY,HUBERT,S,MN,M,D,,voting,19770729,1911-05-27,1911,1977,66,95104251,0.0,21,11,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.525,0.275,0.0,0.0,0.0,0.05,0.1,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11158,950132080,THORNTON,RAYMOND,H,AR,M,D,4.0,voting,19770804,1928-07-16,1928,1977,49,95111580,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10
11494,950132987,KENNEDY,EDWARD,S,MA,M,D,,voting,19770805,1932-02-22,1932,1977,45,95114941,0.0,8,4,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.2,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10309,950134325,BAYH,BIRCH,S,IN,M,D,,voting,19770805,1928-01-22,1928,1977,49,95103091,0.0,4,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,950134326,BAYH,BIRCH,S,IN,M,D,,voting,19770805,1928-01-22,1928,1977,49,95103091,0.0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11158,950142987,THORNTON,RAYMOND,H,AR,M,D,4.0,voting,19770916,1928-07-16,1928,1977,49,95111580,0.0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10205,950161873,CASE,CLIFFORD,S,NJ,M,R,,voting,19771004,1904-04-16,1904,1977,73,95102051,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11029,950173658,GLICKMAN,DANIEL,H,KS,M,D,4.0,voting,19771017,1944-11-24,1944,1977,33,95110290,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,950183600,JAVITS,JACOB,S,NY,M,R,,voting,19771028,1904-05-18,1904,1977,73,95103451,0.0,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10200,950234036,BROOKE,EDWARD,S,MA,M,R,,voting,19780315,1919-10-26,1919,1978,59,95102001,0.0,0,0,4,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10530,950370624,PERCY,CHARLES,S,IL,M,R,,voting,19780926,1919-09-27,1919,1978,59,95105301,0.0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10530,950396916,PERCY,CHARLES,S,IL,M,R,,voting,19781012,1919-09-27,1919,1978,59,95105301,0.0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10378,950405092,STEVENSON,ADLAI,S,IL,M,D,,voting,19781014,1930-10-10,1930,1978,48,95103781,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10699,960057518,STENNIS,JOHN,S,MS,M,D,,voting,19790611,1901-08-03,1901,1979,78,96106991,0.0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10789,960090869,MCKINNEY,STEWART,H,CT,M,R,4.0,voting,19790723,1931-01-30,1931,1979,48,96107890,0.0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10731,960127710,HUMPHREY,GORDON,S,NH,M,R,,voting,19791010,1940-10-09,1940,1979,39,96107311,0.0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10362,960150781,NELSON,GAYLORD,S,WI,M,D,,voting,19791108,1916-06-04,1916,1979,63,96103621,0.0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10818,960167817,DANFORTH,JOHN,S,MO,M,R,,voting,19791205,1936-09-05,1936,1979,43,96108181,0.0,0,0,1,0,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11189,960186184,HELMS,JESSE,S,NC,M,R,,voting,19800122,1921-10-18,1921,1980,59,96111891,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10485,960186305,BRADEMAS,JOHN,H,IN,M,D,3.0,voting,19800122,1927-03-02,1927,1980,53,96104850,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10976,960204529,SCHULZE,RICHARD,H,PA,M,R,5.0,voting,19800228,1929-08-07,1929,1980,51,96109760,0.0,1,0,1,0,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10649,960282818,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19800729,1926-04-21,1926,1980,54,96106490,0.0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10595,960302789,ERTEL,ALLEN,H,PA,M,D,17.0,voting,19800904,1937-11-07,1937,1980,43,96105950,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10524,960307665,MURPHY,JOHN,H,NY,M,D,17.0,voting,19800915,1926-08-03,1926,1980,54,96105240,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10712,970005117,BEDELL,BERKLEY,H,IA,M,D,6.0,voting,19810204,1921-03-05,1921,1981,60,97107120,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11312,970027645,LAFALCE,JOHN,H,NY,M,D,36.0,voting,19810512,1939-10-06,1939,1981,42,97113120,0.0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10819,970051165,DECONCINI,DENNIS,S,AZ,M,D,,voting,19810709,1937-05-08,1937,1981,44,97108191,0.0,0,0,0,1,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,970068568,BYRD,ROBERT,S,WV,M,D,,voting,19810729,1917-11-20,1917,1981,64,97114621,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11312,970150955,LAFALCE,JOHN,H,NY,M,D,36.0,voting,19820324,1939-10-06,1939,1982,43,97113120,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10703,970155148,WEICKER,LOWELL,S,CT,M,R,,voting,19820414,1931-05-16,1931,1982,51,97107031,0.0,0,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10649,970160992,WAMPLER,WILLIAM,H,VA,M,R,9.0,voting,19820503,1926-04-21,1926,1982,56,97106490,0.0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10885,970168077,COHEN,WILLIAM,S,ME,M,R,,voting,19820513,1940-08-28,1940,1982,42,97108851,0.0,5,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11083,970200312,SWIFT,ALLAN,H,WA,M,D,2.0,voting,19820719,1935-09-12,1935,1982,47,97110830,0.0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,970226834,HART,GARY,S,CO,M,D,,voting,19820817,1936-11-28,1936,1982,46,97106101,0.0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10423,970280110,HAYAKAWA,SAMUEL,S,CA,M,R,,voting,19821220,1906-07-18,1906,1982,76,97104231,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11067,980011515,PANETTA,LEON,H,CA,M,D,16.0,voting,19830310,1938-06-28,1938,1983,45,98110670,0.0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10872,980022827,AUCOIN,LES,H,OR,M,D,1.0,voting,19830324,1942-10-21,1942,1983,41,98108720,0.0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10752,980030050,WEAVER,JAMES,H,OR,M,D,4.0,voting,19830421,1927-08-08,1927,1983,56,98107520,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,980030454,LEAHY,PATRICK,S,VT,M,D,,voting,19830421,1940-03-31,1940,1983,43,98120181,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10989,980045818,UDALL,MORRIS,H,AZ,M,D,2.0,voting,19830524,1922-06-15,1922,1983,61,98109890,0.0,0,1,1,0,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,980061197,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19830622,1915-11-11,1915,1983,68,98106921,0.0,0,0,0,0,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10950,980065154,MOODY,JIM,H,WI,M,D,5.0,voting,19830628,1935-09-02,1935,1983,48,98109500,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,980077418,HART,GARY,S,CO,M,D,,voting,19830722,1936-11-28,1936,1983,47,98106101,0.0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11230,980089577,BREAUX,JOHN,H,LA,M,D,7.0,voting,19830804,1944-03-01,1944,1983,39,98112300,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10861,980089622,WALGREN,DOUGLAS,H,PA,M,D,18.0,voting,19830804,1940-12-28,1940,1983,43,98108610,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11029,980105225,GLICKMAN,DANIEL,H,KS,M,D,4.0,voting,19830930,1944-11-24,1944,1983,39,98110290,0.0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10872,980108097,AUCOIN,LES,H,OR,M,D,1.0,voting,19831005,1942-10-21,1942,1983,41,98108720,0.0,0,0,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.2,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
