speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_5,cluster_1,cluster_2,cluster_13,cluster_15,cluster_7,cluster_8,cluster_14,cluster_9,cluster_6,cluster_20,cluster_3,cluster_16,cluster_11,cluster_19,cluster_18,cluster_12,cluster_0,cluster_17,cluster_10,cluster_4_p,cluster_5_p,cluster_1_p,cluster_2_p,cluster_13_p,cluster_15_p,cluster_7_p,cluster_8_p,cluster_14_p,cluster_9_p,cluster_6_p,cluster_20_p,cluster_3_p,cluster_16_p,cluster_11_p,cluster_19_p,cluster_18_p,cluster_12_p,cluster_0_p,cluster_17_p,cluster_10_p,n
11281,1060201194,BENTSEN,KEN,H,TX,M,D,25.0,voting,20001026,1959-06-03,1959,2000,41,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11386,1060202371,SMITH,NICK,H,MI,M,R,7.0,voting,20001027,1934-11-05,1934,2000,66,0.0,6,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11386,1060204310,SMITH,NICK,H,MI,M,R,7.0,voting,20001031,1934-11-05,1934,2000,66,0.0,11,10,8,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12643678160919541,0.11494252873563218,0.09195402298850575,0.6551724137931034,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
11386,1060205426,SMITH,NICK,H,MI,M,R,7.0,voting,20001113,1934-11-05,1934,2000,66,0.0,1,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.0,0.36666666666666664,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11186,1060207760,GRAMM,PHIL,S,TX,M,R,,voting,20001215,1942-07-08,1942,2000,58,0.0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11741,1060207870,HARKIN,THOMAS,S,IA,M,D,,voting,20001215,1939-11-19,1939,2000,61,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11398,1070001465,BOND,CHRISTOPHER,S,MO,M,R,,voting,20010125,1939-03-06,1939,2001,62,0.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11432,1070003785,LINCOLN,BLANCHE,S,AR,F,D,,voting,20010208,1960-09-30,1960,2001,41,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11386,1070004323,SMITH,NICK,H,MI,M,R,7.0,voting,20010213,1934-11-05,1934,2001,67,0.0,10,8,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20833333333333334,0.16666666666666666,0.3958333333333333,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
11386,1070004774,SMITH,NICK,H,MI,M,R,7.0,voting,20010214,1934-11-05,1934,2001,67,0.0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.05,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11650,1070005046,SNOWE,OLYMPIA,S,ME,F,R,,voting,20010215,1947-02-21,1947,2001,54,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11409,1070005738,DODD,CHRISTOPHER,S,CT,M,D,,voting,20010227,1944-05-27,1944,2001,57,0.0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11836,1070005766,MCCONNELL,MITCH,S,KY,M,R,,voting,20010227,1942-02-20,1942,2001,59,0.0,1,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11392,1070005774,WARNER,JOHN,S,VA,M,R,,voting,20010227,1927-02-18,1927,2001,74,0.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11219,1070005970,THOMPSON,FRED,S,TN,M,R,,voting,20010227,1942-08-19,1942,2001,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11456,1070006064,VOINOVICH,GEORGE,S,OH,M,R,,voting,20010227,1936-07-15,1936,2001,65,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11386,1070006236,SMITH,NICK,H,MI,M,R,7.0,voting,20010228,1934-11-05,1934,2001,67,0.0,2,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.3684210526315789,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11386,1070006637,SMITH,NICK,H,MI,M,R,7.0,voting,20010301,1934-11-05,1934,2001,67,0.0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11281,1070006639,BENTSEN,KEN,H,TX,M,D,25.0,voting,20010301,1959-06-03,1959,2001,42,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11832,1070007664,DURBIN,RICHARD,S,IL,M,D,,voting,20010307,1944-11-21,1944,2001,57,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11401,1070010970,BROWNBACK,SAMUEL,S,KS,M,R,,voting,20010315,1956-09-12,1956,2001,45,0.0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11650,1070011360,SNOWE,OLYMPIA,S,ME,F,R,,voting,20010315,1947-02-21,1947,2001,54,0.0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11836,1070011541,MCCONNELL,MITCH,S,KY,M,R,,voting,20010319,1942-02-20,1942,2001,59,0.0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11402,1070014244,BUNNING,JIM,S,KY,M,R,,voting,20010326,1931-10-23,1931,2001,70,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11705,1070014454,REYES,SILVESTRE,H,TX,M,D,16.0,voting,20010327,1944-11-10,1944,2001,57,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11219,1070015231,THOMPSON,FRED,S,TN,M,R,,voting,20010328,1942-08-19,1942,2001,59,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11816,1070015305,FEINSTEIN,DIANNE,S,CA,F,D,,voting,20010328,1933-06-22,1933,2001,68,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11829,1070015307,COCHRAN,THAD,S,MS,M,R,,voting,20010328,1937-12-07,1937,2001,64,0.0,9,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11219,1070015451,THOMPSON,FRED,S,TN,M,R,,voting,20010328,1942-08-19,1942,2001,59,0.0,6,19,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16216216216216217,0.5135135135135135,0.16216216216216217,0.13513513513513514,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11816,1070015453,FEINSTEIN,DIANNE,S,CA,F,D,,voting,20010328,1933-06-22,1933,2001,68,0.0,10,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11412,1070015476,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20010328,1953-03-02,1953,2001,48,0.0,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42105263157894735,0.47368421052631576,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11487,1070015822,HOOLEY,DARLENE,H,OR,F,D,5.0,voting,20010329,1939-04-04,1939,2001,62,0.0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11219,1070016167,THOMPSON,FRED,S,TN,M,R,,voting,20010329,1942-08-19,1942,2001,59,0.0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11409,1070016740,DODD,CHRISTOPHER,S,CT,M,D,,voting,20010330,1944-05-27,1944,2001,57,0.0,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11832,1070016889,DURBIN,RICHARD,S,IL,M,D,,voting,20010330,1944-11-21,1944,2001,57,0.0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11265,1070017032,NICKLES,DON,S,OK,M,R,,voting,20010330,1948-12-06,1948,2001,53,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11327,1070017555,SANTORUM,RICHARD,S,PA,M,R,,voting,20010403,1958-05-10,1958,2001,43,0.0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11432,1070020941,LINCOLN,BLANCHE,S,AR,F,D,,voting,20010424,1960-09-30,1960,2001,41,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11326,1070023313,ROUKEMA,MARGE,H,NJ,F,R,5.0,voting,20010502,1929-09-19,1929,2001,72,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12004,1070023315,KIND,RON,H,WI,M,D,3.0,voting,20010502,1963-03-16,1963,2001,38,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11350,1070023385,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,20010502,1939-10-06,1939,2001,62,0.0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.05263157894736842,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11523,1070023386,WELDON,DAVID,H,FL,M,R,15.0,voting,20010502,1953-08-31,1953,2001,48,0.0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11319,1070023389,MINK,PATSY,H,HI,F,D,2.0,voting,20010502,1927-12-06,1927,2001,74,0.0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11535,1070027899,BIDEN,JOSEPH,S,DE,M,D,,voting,20010516,1942-11-20,1942,2001,59,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
12016,1070028554,LARSON,JOHN,H,CT,M,D,1.0,voting,20010517,1948-07-22,1948,2001,53,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,1070030025,GRASSLEY,CHARLES,S,IA,M,R,,voting,20010521,1933-09-17,1933,2001,68,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11310,1070030038,JEFFORDS,JAMES,S,VT,M,I,,voting,20010521,1934-05-11,1934,2001,67,0.0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11726,1070030350,KERRY,JOHN,S,MA,M,D,,voting,20010521,1943-12-11,1943,2001,58,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12088,1070033942,PORTMAN,ROBERT,H,OH,M,R,2.0,voting,20010525,1955-12-19,1955,2001,46,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11705,1070038971,REYES,SILVESTRE,H,TX,M,D,16.0,voting,20010619,1944-11-10,1944,2001,57,0.0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11915,1070044533,DAVIS,SUSAN,H,CA,F,D,49.0,voting,20010628,1944-04-13,1944,2001,57,0.0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11432,1070057868,LINCOLN,BLANCHE,S,AR,F,D,,voting,20010731,1960-09-30,1960,2001,41,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11398,1070070447,BOND,CHRISTOPHER,S,MO,M,R,,voting,20011003,1939-03-06,1939,2001,62,0.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11451,1070072373,SPECTER,ARLEN,S,PA,M,R,,voting,20011009,1930-02-12,1930,2001,71,0.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,1070077355,BIDEN,JOSEPH,S,DE,M,D,,voting,20011025,1942-11-20,1942,2001,59,0.0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11836,1070102207,MCCONNELL,MITCH,S,KY,M,R,,voting,20020212,1942-02-20,1942,2002,60,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11616,1070104073,WAMP,ZACH,H,TN,M,R,3.0,voting,20020213,1957-10-28,1957,2002,45,0.0,4,9,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.32142857142857145,0.42857142857142855,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11386,1070108013,SMITH,NICK,H,MI,M,R,7.0,voting,20020306,1934-11-05,1934,2002,68,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11386,1070110611,SMITH,NICK,H,MI,M,R,7.0,voting,20020313,1934-11-05,1934,2002,68,0.0,3,1,31,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030612244897959183,0.01020408163265306,0.3163265306122449,0.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
11392,1070112394,WARNER,JOHN,S,VA,M,R,,voting,20020320,1927-02-18,1927,2002,75,0.0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11646,1070112462,KYL,JON,S,AZ,M,R,,voting,20020320,1942-04-25,1942,2002,60,0.0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11646,1070112474,KYL,JON,S,AZ,M,R,,voting,20020320,1942-04-25,1942,2002,60,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11642,1070116222,BINGAMAN,JEFF,S,NM,M,D,,voting,20020415,1943-10-03,1943,2002,59,0.0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11432,1070122637,LINCOLN,BLANCHE,S,AR,F,D,,voting,20020501,1960-09-30,1960,2002,42,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11741,1070124492,HARKIN,THOMAS,S,IA,M,D,,voting,20020508,1939-11-19,1939,2002,63,0.0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11557,1070133820,ETHERIDGE,BOB,H,NC,M,D,2.0,voting,20020606,1941-08-07,1941,2002,61,0.0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11715,1070133874,SULLIVAN,JOHN,H,OK,M,R,1.0,voting,20020606,1965-01-01,1965,2002,37,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11251,1070137809,GRAHAM,BOB,S,FL,M,D,,voting,20020614,1936-11-09,1936,2002,66,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11385,1070141666,SMITH,GORDON,S,OR,M,R,,voting,20020625,1952-05-25,1952,2002,50,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11642,1070148518,BINGAMAN,JEFF,S,NM,M,D,,voting,20020716,1943-10-03,1943,2002,59,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11281,1070152242,BENTSEN,KEN,H,TX,M,D,25.0,voting,20020723,1959-06-03,1959,2002,43,0.0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11813,1070158389,CARPER,THOMAS,S,DE,M,D,,voting,20020801,1947-01-23,1947,2002,55,0.0,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0.7368421052631579,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
